km_driven,owner,engine,max_power,seats,car_age,log_price,mileage_per_cc,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual
90000,1,796.0,46.3,5,18,11.775297421715827,0.024748743718592963,False,False,True,True,False,True
80000,1,1061.0,57.5,5,17,11.904974309480183,0.016305372290292178,False,True,False,True,False,True
120000,0,1968.0,140.0,5,17,13.279368835614243,0.007266260162601627,True,False,False,True,False,False
105000,1,1396.0,90.0,5,14,12.506180941677357,0.015687679083094555,True,False,False,True,False,True
40000,0,1197.0,78.9,5,12,12.834683971615659,0.01700918964076859,False,False,True,True,False,True
141000,1,2179.0,140.0,7,11,13.493928313146206,0.006929784304726939,True,False,False,True,False,True
150000,1,1493.0,110.0,5,18,12.100717685412471,0.012123241795043538,True,False,False,True,False,True
80000,1,1248.0,73.94,5,11,12.959846800844963,0.01858974358974359,True,False,False,True,False,True
25000,0,1498.0,98.96,5,7,13.710151153416941,0.015353805073431242,True,False,False,True,False,True
51000,0,2956.0,69.01,7,8,13.25339339419516,0.004759810554803789,True,False,False,True,False,True
40000,0,1396.0,69.0,5,8,12.577639650232573,0.01790830945558739,True,False,False,True,False,True
40000,1,1399.0,68.0,5,14,12.345834587905333,0.014295925661186561,True,False,False,True,False,True
70000,0,1399.0,68.0,5,13,12.611541086966115,0.014295925661186561,True,False,False,True,False,True
110000,2,1248.0,73.9,5,15,12.301387370778713,0.016907051282051284,True,False,False,True,False,True
80000,1,1991.0,147.9,5,14,12.92391243868049,0.009191361125062783,True,False,False,True,False,True
136000,1,1248.0,73.8,7,12,12.779875885354993,0.014583333333333334,True,False,False,True,False,True
120000,0,1461.0,108.45,5,12,13.451668563394815,0.013011635865845313,True,False,False,True,False,True
120000,1,1248.0,73.9,5,15,12.676079399771027,0.01546474358974359,True,False,False,True,False,True
120000,0,1493.0,100.0,7,8,13.47302165746721,0.012384460817146684,True,False,False,True,False,True
120000,1,1405.0,62.0,5,21,11.350418300109132,0.01195729537366548,True,False,False,True,False,True
210000,3,1994.0,105.3,9,15,12.92391243868049,0.006118355065195587,True,False,False,True,False,True
90000,0,1498.0,88.8,5,10,13.217675375388819,0.013444592790387183,True,False,False,True,False,True
100750,1,1298.0,88.2,5,18,12.278397958261774,0.012403697996918338,False,False,True,True,False,True
140000,1,1599.0,94.0,5,19,11.608244735642321,0.00900562851782364,False,False,True,True,False,True
110000,2,1497.0,78.0,5,18,12.04355959836804,0.011823647294589177,False,False,True,True,False,True
40000,1,1198.0,108.5,5,7,13.652992804936396,0.014190317195325543,False,False,True,True,False,True
148000,1,1396.0,90.0,5,15,12.765691290604371,0.0164756446991404,True,False,False,True,False,True
155000,1,1248.0,74.0,5,10,12.429220196836383,0.017868589743589743,True,False,False,True,False,True
70000,0,1498.0,99.0,5,10,12.978495316450783,0.017242990654205606,True,False,False,True,False,True
100000,0,2982.0,171.0,7,15,13.997832948091215,0.0038564721663313212,True,False,False,True,False,True
45000,0,814.0,55.2,5,10,12.611541086966115,0.025921375921375923,False,False,True,True,False,True
40000,1,993.0,60.0,5,27,11.156264806643742,0.01742195367573011,False,False,True,True,False,True
90000,1,2523.0,62.1,7,8,13.541075028051122,0.006325802615933413,True,False,False,True,False,True
20000,0,814.0,55.2,5,11,12.429220196836383,0.025921375921375923,False,False,True,True,False,True
120000,1,1086.0,62.1,5,12,12.138869243416009,0.016500920810313076,False,False,True,True,False,True
90000,1,1248.0,74.0,5,12,12.721888795877375,0.01834935897435897,True,False,False,True,False,True
80000,1,1197.0,83.14,5,9,13.098072734013513,0.017418546365914788,False,False,True,True,False,True
110000,2,1586.0,104.68,5,17,11.6172944892629,0.009836065573770491,False,False,True,True,False,True
70000,0,1248.0,88.5,5,10,13.304686600863562,0.021001602564102564,True,False,False,True,False,True
5000,0,1197.0,81.8,5,5,13.25339339419516,0.017719298245614037,False,False,True,True,False,True
75000,1,1086.0,63.0,5,18,11.608244735642321,0.016390423572744017,False,False,True,True,False,True
50000,0,1197.0,85.8,5,11,12.983101310070822,0.015538847117794487,False,False,True,True,False,True
70000,0,814.0,55.2,5,11,12.345834587905333,0.025921375921375923,False,False,True,True,False,True
90000,1,1461.0,83.8,5,11,13.102162710901053,0.013997262149212868,True,False,False,True,False,True
100000,1,1298.0,85.8,5,14,12.611541086966115,0.013482280431432974,False,False,True,True,False,True
90000,0,1199.0,76.8,5,8,12.765691290604371,0.014845704753961636,False,False,True,True,False,True
110000,1,2179.0,140.0,7,12,13.527829818844937,0.006929784304726939,True,False,False,True,False,True
35000,0,796.0,47.3,5,8,12.644330802262578,0.031030150753768842,False,False,True,True,False,True
130000,0,1248.0,88.8,7,11,13.3374763699232,0.016642628205128206,True,False,False,True,False,True
188000,1,1248.0,74.0,5,12,12.899222326086994,0.01834935897435897,True,False,False,True,False,True
80000,1,1396.0,53.5,5,17,11.112462823634855,0.012320916905444125,True,False,False,True,False,True
80000,0,1498.0,99.0,5,10,13.081543466215237,0.017242990654205606,True,False,False,True,False,True
48676,0,796.0,35.0,8,17,11.608244735642321,0.024748743718592963,False,False,True,True,False,True
40000,0,1198.0,67.0,7,7,13.07107218827772,0.017212020033388984,False,False,True,True,False,True
15000,1,796.0,47.3,5,7,12.611541086966115,0.031030150753768842,False,False,True,True,False,True
70000,0,796.0,46.3,5,18,11.51293546492023,0.024748743718592963,False,False,True,True,False,True
80000,1,1405.0,71.0,5,14,11.156264806643742,0.012099644128113879,True,False,False,True,False,True
60000,0,1498.0,98.59,5,8,13.710151153416941,0.01520026702269693,True,False,False,True,False,True
120000,1,1364.0,67.04,5,8,13.384729180332174,0.017294721407624634,True,False,False,True,False,True
180000,3,993.0,60.0,5,25,10.819798284210286,0.01742195367573011,False,False,True,True,False,True
70000,0,1197.0,82.0,5,9,13.217675375388819,0.015789473684210527,False,False,True,True,False,True
250000,0,1461.0,83.8,5,12,13.07107218827772,0.014004106776180698,True,False,False,True,False,True
15000,0,1086.0,68.0,5,6,12.959846800844963,0.01869244935543278,False,False,True,True,False,True
65000,0,1248.0,88.5,5,8,13.710151153416941,0.02250801282051282,True,False,False,True,False,True
90000,0,1197.0,81.83,5,10,13.153863982446317,0.015538847117794487,False,False,True,True,False,True
70000,1,1172.0,65.0,5,14,11.918397239722838,0.014078498293515358,False,False,True,True,False,True
30000,0,998.0,67.04,5,9,12.899222326086994,0.020551102204408818,False,False,True,True,False,True
79500,0,2179.0,120.0,7,9,13.592368256649284,0.007067462138595686,True,False,False,True,False,True
90000,2,1086.0,63.0,5,18,12.013706813470414,0.016390423572744017,False,False,True,True,False,True
110000,0,1461.0,83.8,5,10,13.815511557963774,0.013997262149212868,True,False,False,True,False,True
110000,0,1248.0,74.0,5,10,12.994532278619134,0.021306089743589742,True,False,False,True,False,True
153000,0,1582.0,126.32,5,14,12.873904582205107,0.014108723135271808,True,False,False,True,False,True
200185,0,1388.0,68.0,5,17,11.820417517632333,0.011959654178674353,False,False,True,True,False,True
149000,0,1248.0,74.0,5,12,13.07107218827772,0.01875,True,False,False,True,False,True
100000,0,1498.0,99.0,5,9,13.151924121391561,0.017242990654205606,True,False,False,True,False,True
90000,1,1405.0,70.0,7,13,12.07254696717504,0.01097508896797153,True,False,False,True,False,True
80000,3,1248.0,88.8,5,13,12.847929163278053,0.017227564102564104,True,False,False,True,False,True
12000,0,1197.0,81.8,5,7,13.190023895035274,0.017451963241436927,False,False,True,True,False,True
40000,1,1197.0,78.9,5,14,12.278397958261774,0.01700918964076859,False,False,True,True,False,True
100000,1,993.0,60.0,5,28,11.156264806643742,0.01742195367573011,False,False,True,True,False,True
27000,0,1197.0,81.86,5,8,13.005831808336863,0.015789473684210527,False,False,True,True,False,True
120000,0,998.0,67.04,5,10,12.721888795877375,0.020551102204408818,False,False,True,True,False,True
49025,0,1196.0,73.0,5,11,12.611541086966115,0.012851170568561871,False,False,True,True,False,True
15000,0,624.0,37.5,4,10,11.608244735642321,0.040705128205128206,False,False,True,True,False,True
90000,1,998.0,67.05,5,11,12.388398368982115,0.02399799599198397,False,False,True,True,False,True
90000,0,1199.0,84.0,5,9,12.611541086966115,0.01988323603002502,False,False,True,True,False,True
90000,1,2993.0,258.0,5,15,14.508658238524095,0.004841296358169061,True,False,False,True,False,False
80000,2,1396.0,53.5,5,18,10.819798284210286,0.012320916905444125,True,False,False,True,False,True
195000,1,2499.0,80.0,10,16,12.59473402514672,0.005922368947579032,True,False,False,True,False,True
90000,2,2179.0,120.0,8,19,12.644330802262578,0.0048187241854061496,True,False,False,True,False,True
80000,2,796.0,37.0,4,28,10.308952660644293,0.020226130653266332,False,False,True,True,False,True
70000,0,1248.0,88.5,5,9,13.369225017834633,0.019471153846153846,True,False,False,True,False,True
35000,0,1197.0,85.8,5,13,12.765691290604371,0.014619883040935672,False,False,True,True,False,True
120000,0,1197.0,85.8,5,12,12.861001210669146,0.01595655806182122,False,False,True,True,False,True
100000,1,1248.0,74.0,5,12,12.92391243868049,0.01875,True,False,False,True,False,True
40000,0,2179.0,140.0,7,9,14.077875591662238,0.0073428178063331805,True,False,False,True,False,False
60000,2,1596.0,101.0,5,16,12.25486757159303,0.009586466165413534,False,False,True,True,False,True
110000,0,2179.0,120.0,7,18,12.611541086966115,0.0048187241854061496,True,False,False,True,False,True
112000,0,2609.0,120.0,9,17,13.017005083966255,0.004024530471444998,True,False,False,True,False,True
70000,1,1399.0,68.0,5,14,12.04355959836804,0.014295925661186561,True,False,False,True,False,True
140000,0,1498.0,98.6,5,11,13.384729180332174,0.016755674232309746,True,False,False,True,False,True
94000,3,1298.0,85.0,5,28,11.736077016252437,0.012249614791987674,False,False,True,True,False,False
70000,0,796.0,46.3,5,13,11.884495917930655,0.024748743718592963,False,False,True,True,False,True
27000,0,1498.0,88.0,5,7,13.431319053559353,0.013444592790387183,True,False,False,True,False,True
173000,0,1498.0,98.6,5,10,13.361381852676738,0.016755674232309746,True,False,False,True,False,True
80000,1,796.0,46.3,5,15,11.849404844423074,0.024748743718592963,False,False,True,True,False,True
86000,2,1498.0,98.6,5,9,13.527829818844937,0.017356475300400534,True,False,False,True,False,True
80000,1,1498.0,98.6,5,10,13.322853874813605,0.017356475300400534,True,False,False,True,False,True
120000,2,796.0,46.3,5,18,11.608244735642321,0.024748743718592963,False,False,True,True,False,True
100000,1,1061.0,64.0,5,19,11.51293546492023,0.015080113100848256,False,False,True,True,False,False
120000,0,1248.0,74.0,5,11,12.323860125621126,0.017868589743589743,True,False,False,True,False,True
190000,2,1493.0,110.0,5,15,12.429220196836383,0.010850636302746148,True,False,False,True,False,True
120000,1,2523.0,75.0,8,14,12.861001210669146,0.005548949663099485,True,False,False,True,False,True
70000,0,796.0,46.3,5,13,11.813037464800539,0.024748743718592963,False,False,True,True,False,True
100000,1,796.0,46.3,5,19,11.082157933374816,0.024748743718592963,False,False,True,True,False,True
120000,0,998.0,67.05,5,9,12.468440756144114,0.02399799599198397,False,False,True,True,False,True
120000,1,1248.0,74.0,5,11,13.049794835104816,0.01875,True,False,False,True,False,True
20000,1,1198.0,82.0,6,8,12.971542813248437,0.015150250417362269,False,False,True,True,False,True
81000,3,1197.0,80.0,5,16,12.206077645517674,0.014202172096908938,False,False,True,True,False,True
90000,1,1199.0,79.4,5,14,11.736077016252437,0.015512927439532946,False,False,True,True,False,True
60000,1,796.0,37.0,4,24,10.714439990727769,0.020226130653266332,False,False,True,True,False,True
40000,1,1199.0,79.4,5,13,11.728044909070785,0.015512927439532946,False,False,True,True,False,True
80000,2,1193.0,65.3,5,18,11.289794413577894,0.012824811399832357,False,False,True,True,False,True
35000,0,1373.0,80.9,7,11,13.208542908506082,0.016605972323379462,False,False,False,True,False,True
20000,0,1248.0,88.5,7,6,13.864301674514206,0.020408653846153844,True,False,False,True,False,True
50000,0,1199.0,82.4,5,10,12.206077645517674,0.015179316096747289,False,False,True,True,False,True
77000,1,2179.0,140.0,7,10,13.910821646859095,0.0073428178063331805,True,False,False,True,False,False
50000,0,2179.0,140.0,7,11,13.527829818844937,0.006929784304726939,True,False,False,True,False,True
13500,0,1199.0,84.0,5,9,12.959846800844963,0.01988323603002502,False,False,True,True,False,True
38000,0,796.0,47.3,5,9,12.611541086966115,0.031030150753768842,False,False,True,True,False,True
14000,0,1248.0,88.5,7,6,13.997832948091215,0.020408653846153844,True,False,False,True,False,True
70000,0,1799.0,130.0,5,16,12.388398368982115,0.007504168982768205,False,False,True,True,False,True
55000,1,1198.0,77.0,6,9,13.017005083966255,0.021135225375626045,True,False,False,True,False,True
150000,3,998.0,67.1,5,19,11.289794413577894,0.018937875751503006,False,False,True,True,False,True
160000,0,2523.0,62.1,7,12,13.122365377402328,0.006325802615933413,True,False,False,True,False,True
50000,0,1248.0,76.9,5,12,12.59473402514672,0.017708333333333333,True,False,False,True,False,True
120000,2,1396.0,69.0,5,17,11.51293546492023,0.013674785100286533,True,False,False,True,False,True
76460,0,1582.0,126.32,5,12,13.45883704259595,0.014108723135271808,True,False,False,True,False,True
125000,1,1399.0,68.0,5,14,12.100717685412471,0.014295925661186561,True,False,False,True,False,True
110000,1,1461.0,65.0,5,13,12.323860125621126,0.014236824093086927,True,False,False,True,False,True
25000,0,814.0,55.2,5,8,12.644330802262578,0.025921375921375923,False,False,True,True,False,True
30000,0,1498.0,98.6,5,10,13.345508528717259,0.017356475300400534,True,False,False,True,False,True
70000,1,1086.0,68.05,5,12,12.524530013005734,0.01767955801104972,False,True,False,True,False,True
110000,1,1086.0,68.05,5,12,12.409017571151187,0.018241252302025782,False,False,True,True,False,True
200000,0,998.0,67.1,5,15,11.982935344196433,0.01903807615230461,False,False,True,True,False,True
80000,0,814.0,55.2,5,11,12.429220196836383,0.025921375921375923,False,False,True,True,False,True
76000,0,1498.0,98.6,5,11,13.017005083966255,0.017222963951935916,True,False,False,True,False,True
150000,1,1396.0,53.5,5,18,11.350418300109132,0.012320916905444125,True,False,False,True,False,True
35000,0,2393.0,147.8,7,7,14.477167587428587,0.00571667363142499,True,False,False,True,False,True
40000,0,1197.0,81.83,5,9,13.217675375388819,0.015538847117794487,False,False,True,True,False,True
110000,0,1498.0,98.59,5,10,13.219491903015438,0.01520026702269693,True,False,False,True,False,True
60000,0,1197.0,81.86,5,6,13.122365377402328,0.016825396825396827,False,False,True,True,False,True
15000,0,1198.0,86.7,5,7,13.279368835614243,0.014858096828046745,False,False,True,True,False,True
120000,0,1495.0,93.7,5,12,12.055255569732177,0.01094314381270903,False,False,True,True,False,True
100000,1,1582.0,126.32,5,13,12.793862088206213,0.014108723135271808,True,False,False,True,False,True
24000,1,1047.0,69.0,5,8,12.765691290604371,0.026055396370582618,True,False,False,True,False,True
53000,0,1498.0,98.96,5,7,13.45883704259595,0.015353805073431242,True,False,False,True,False,True
40000,2,796.0,46.3,5,14,11.904974309480183,0.024748743718592963,False,False,True,True,False,True
47370,0,1196.0,63.0,5,9,12.706850963741102,0.01834448160535117,False,False,False,True,False,True
120000,1,1896.0,66.0,5,18,11.608244735642321,0.009862869198312236,True,False,False,True,False,True
100000,0,1248.0,73.94,5,10,13.017005083966255,0.020192307692307693,True,False,False,True,False,True
80000,1,1991.0,147.9,7,16,12.468440756144114,0.005775991963837268,True,False,False,True,False,True
91000,1,1197.0,78.9,5,14,12.206077645517674,0.01700918964076859,False,False,True,True,False,True
20000,0,998.0,58.3,4,6,12.971542813248437,0.03232464929859719,False,False,False,True,False,True
80000,1,2179.0,120.0,8,12,13.217675375388819,0.005530059660394677,True,False,False,True,False,True
80000,0,1248.0,73.94,5,12,12.409017571151187,0.01858974358974359,True,False,False,True,False,True
80000,0,1196.0,61.7,5,9,12.676079399771027,0.01834448160535117,False,False,False,True,False,True
110000,2,1495.0,94.0,5,17,11.695255355062795,0.00882943143812709,False,False,False,True,False,True
120000,0,1582.0,126.24,5,12,13.329379172803593,0.014348925410872314,True,False,False,True,False,True
90000,0,1968.0,138.1,5,12,13.304686600863562,0.008739837398373983,True,False,False,True,False,False
120000,1,1798.0,160.0,5,15,12.611541086966115,0.007953281423804227,False,False,True,True,False,True
45217,0,1498.0,99.0,5,9,12.899222326086994,0.017242990654205606,True,False,False,False,False,True
60000,1,1582.0,126.2,5,8,13.815511557963774,0.010752212389380532,True,False,False,True,False,False
70000,1,2359.0,198.25,5,13,13.171155446333852,0.005697329376854599,False,False,True,True,False,True
133000,0,1248.0,75.0,5,12,12.611541086966115,0.016266025641025642,True,False,False,True,False,True
117000,1,1248.0,75.0,5,14,12.301387370778713,0.016266025641025642,True,False,False,True,False,True
173000,0,2179.0,140.0,7,10,13.652992804936396,0.0073428178063331805,True,False,False,True,False,True
35000,0,1497.0,118.0,5,14,13.122365377402328,0.011356045424181697,False,False,True,True,False,True
70000,1,1495.0,94.0,5,22,10.985309671896763,0.00882943143812709,False,False,True,True,False,True
60000,2,796.0,46.3,5,14,11.775297421715827,0.024748743718592963,False,False,True,True,False,True
120000,1,1199.0,74.0,5,9,12.834683971615659,0.013511259382819015,False,False,True,True,False,True
222300,0,1199.0,73.9,5,14,12.301387370778713,0.018407005838198497,True,False,False,True,False,True
100000,1,2494.0,100.57,7,12,13.345508528717259,0.00520850040096231,True,False,False,True,False,True
120000,0,1248.0,73.94,5,12,12.59473402514672,0.01858974358974359,True,False,False,True,False,True
90000,0,1948.0,90.0,9,15,12.367345048436391,0.007186858316221766,True,False,False,True,False,True
330000,1,2359.0,198.25,5,13,13.122365377402328,0.005697329376854599,False,False,True,True,False,True
20000,0,1197.0,81.8,5,8,13.142166004700508,0.018379281537176273,False,False,True,True,False,True
16000,0,796.0,47.3,5,5,12.821260987319457,0.0414572864321608,False,False,False,True,False,True
30000,1,1197.0,82.0,5,9,12.821260987319457,0.015789473684210527,False,False,True,True,False,True
210000,0,1493.0,100.0,7,13,12.611541086966115,0.011527126590756866,True,False,False,True,False,True
20000,0,1086.0,68.05,5,10,12.765691290604371,0.018241252302025782,False,False,True,True,False,True
20000,0,999.0,67.0,5,7,12.886643575525625,0.023033033033033036,False,False,True,True,False,True
100000,0,2494.0,100.6,8,10,13.652992804936396,0.00520850040096231,True,False,False,True,False,True
40000,0,2494.0,100.6,7,10,13.955273369904273,0.00520850040096231,True,False,False,True,False,True
35000,0,2993.0,270.9,5,9,15.068273812173887,0.0049248245907116605,True,False,False,True,False,False
120000,1,1598.0,103.6,5,13,12.54254845357358,0.012853566958698373,True,False,False,True,False,True
50000,1,1493.0,100.0,7,7,13.560619598657233,0.012384460817146684,True,False,False,True,False,True
100000,1,1582.0,126.32,5,13,12.948012371209098,0.014108723135271808,True,False,False,True,False,True
91000,1,1497.0,118.0,5,15,12.644330802262578,0.011356045424181697,False,False,True,True,False,True
50000,0,1956.0,170.0,5,8,14.253766134056512,0.00874233128834356,True,False,False,True,False,True
67000,0,1248.0,91.7,5,10,12.834683971615659,0.016346153846153844,True,False,False,True,False,True
40000,0,1197.0,82.0,5,10,13.122365377402328,0.015789473684210527,False,False,True,True,False,True
100000,1,1248.0,73.94,5,12,12.611541086966115,0.01858974358974359,True,False,False,True,False,True
120000,1,1497.0,78.0,5,17,11.951186847493476,0.011823647294589177,False,False,True,True,False,True
185000,0,1248.0,74.0,5,12,12.765691290604371,0.01875,True,False,False,True,False,True
75000,2,2179.0,140.0,7,9,13.76421831620775,0.0073428178063331805,True,False,False,True,False,False
80000,2,1120.0,70.0,5,10,12.765691290604371,0.02142857142857143,True,False,False,True,False,True
30000,0,1999.0,147.9,5,6,14.45736497045232,0.006203101550775388,True,False,False,True,False,False
5000,0,1198.0,108.5,5,5,13.19375523568666,0.014190317195325543,False,False,True,True,False,True
10000,0,999.0,75.0,5,6,13.279368835614243,0.0187987987987988,False,False,True,True,False,True
140000,0,1248.0,88.76,7,13,12.765691290604371,0.016642628205128206,True,False,False,True,False,True
19000,0,1197.0,81.86,5,6,13.45883704259595,0.015538847117794487,False,False,True,True,False,True
44600,0,1248.0,88.5,7,8,13.651815643149092,0.019647435897435898,True,False,False,False,False,True
28800,0,1197.0,81.83,5,11,13.091904169919621,0.015538847117794487,False,False,True,False,False,True
21900,0,799.0,53.26,5,7,12.793862088206213,0.025919899874843555,False,False,True,False,False,True
110000,1,1498.0,98.6,5,11,13.217675375388819,0.017356475300400534,True,False,False,True,False,True
100000,0,1396.0,88.73,5,9,13.45883704259595,0.01614613180515759,True,False,False,True,False,True
7673,0,1248.0,74.02,5,6,13.623139877437296,0.022756410256410255,True,False,False,True,False,False
100000,1,1061.0,67.0,5,17,11.652687407345388,0.017813383600377,False,False,True,True,False,True
75000,1,1368.0,90.0,5,16,11.918397239722838,0.010964912280701754,False,False,True,True,False,True
50000,0,1248.0,74.02,5,7,13.654168582642953,0.022756410256410255,True,False,False,True,False,False
40000,0,1396.0,105.5,5,11,13.217675375388819,0.01248567335243553,False,False,True,True,False,True
40000,0,1248.0,88.5,7,9,13.698977865303197,0.019647435897435898,True,False,False,True,False,True
100000,1,1197.0,80.0,5,13,12.487488878546145,0.015455304928989139,False,False,True,True,False,True
110000,0,1997.0,120.0,7,11,13.710151153416941,0.00771156735102654,True,False,False,True,False,True
96272,0,936.0,57.6,5,12,12.25486757159303,0.02717948717948718,True,False,False,True,False,True
74000,0,1995.0,184.0,5,10,14.316286451937186,0.009463659147869674,True,False,False,True,False,False
168000,1,2494.0,102.0,7,14,13.527829818844937,0.005132317562149158,True,False,False,True,False,True
22500,0,998.0,67.04,5,10,12.899222326086994,0.020551102204408818,False,False,True,True,False,True
7400,0,1248.0,88.5,5,5,13.73755009757506,0.019471153846153846,True,False,False,True,False,False
70000,2,1298.0,85.8,5,14,12.524530013005734,0.013482280431432974,False,False,True,True,False,True
67000,0,1061.0,67.0,5,16,12.07254696717504,0.017813383600377,False,False,True,True,False,True
110000,2,1399.0,68.0,5,16,11.951186847493476,0.012651894210150106,True,False,False,True,False,True
175000,1,1248.0,88.8,5,13,12.691583538230217,0.017227564102564104,True,False,False,True,False,True
120000,0,2179.0,120.0,9,11,13.45883704259595,0.005530059660394677,True,False,False,True,False,True
120000,2,1396.0,70.0,5,17,10.819798284210286,0.012535816618911174,True,False,False,True,False,True
370000,0,2179.0,120.0,9,13,13.017005083966255,0.005530059660394677,True,False,False,True,False,True
150360,0,1582.0,126.32,5,11,13.377007146164305,0.014108723135271808,True,False,False,True,False,True
15000,0,1047.0,69.0,5,8,13.299674067415213,0.023591212989493793,True,False,False,True,False,True
30000,1,999.0,67.0,5,7,12.899222326086994,0.024064064064064063,False,False,True,True,False,False
150000,0,1248.0,75.0,5,16,12.611541086966115,0.014262820512820514,True,False,False,True,False,True
100000,1,1248.0,74.0,5,10,13.258642740896052,0.020192307692307693,True,False,False,True,False,True
70000,0,998.0,67.1,5,14,12.100717685412471,0.020961923847695393,False,False,True,True,False,True
40000,0,624.0,35.0,4,14,11.156264806643742,0.041666666666666664,False,False,True,True,False,True
154000,2,2494.0,102.0,8,17,13.122365377402328,0.005132317562149158,True,False,False,True,False,True
110000,1,1599.0,94.0,5,21,11.608244735642321,0.00900562851782364,False,False,True,True,False,True
120000,1,1248.0,88.76,7,12,13.017005083966255,0.016642628205128206,True,False,False,True,False,True
145000,0,2956.0,83.83,7,12,12.644330802262578,0.005175913396481733,True,False,False,True,False,True
30000,0,1198.0,77.0,6,8,12.899222326086994,0.021135225375626045,True,False,False,True,False,True
90000,1,1248.0,74.0,5,11,12.873904582205107,0.01834935897435897,True,False,False,True,False,True
110000,3,796.0,46.3,5,14,11.711784520403112,0.024748743718592963,False,False,True,True,False,True
70000,0,1997.0,120.0,7,9,13.51575725380498,0.00771156735102654,True,False,False,True,False,True
40000,1,1396.0,90.0,5,13,12.706850963741102,0.0164756446991404,True,False,False,True,False,True
166000,2,2179.0,120.0,8,15,12.611541086966115,0.005530059660394677,True,False,False,True,False,True
100000,2,1197.0,78.9,5,14,12.278397958261774,0.01700918964076859,False,False,True,True,False,True
75000,2,1061.0,67.0,5,16,11.918397239722838,0.017813383600377,False,False,True,True,False,True
42130,0,814.0,55.2,5,12,12.429220196836383,0.025921375921375923,False,False,True,True,False,True
53000,1,1197.0,85.8,5,15,12.100717685412471,0.017627401837928155,False,False,True,True,False,True
106000,1,993.0,60.0,5,19,11.918397239722838,0.01742195367573011,False,False,True,True,False,True
96000,1,1794.0,125.0,5,20,12.524530013005734,0.007469342251950947,False,False,True,True,False,True
10000,0,1197.0,81.8,5,6,13.228525371792253,0.017552213868003343,False,False,True,True,False,True
37000,0,1197.0,83.14,5,9,13.217675375388819,0.017418546365914788,False,False,True,True,False,True
20000,0,2179.0,138.0,7,7,14.220976332738882,0.0073428178063331805,True,False,False,True,False,False
35000,0,1197.0,78.9,5,8,13.215855541983634,0.014795321637426901,False,False,True,True,False,True
50000,0,1197.0,81.83,5,9,13.353476685668044,0.015538847117794487,False,False,True,True,False,True
47000,1,1582.0,126.2,5,8,13.933294482509151,0.012433628318584073,True,False,False,True,False,True
71000,0,1248.0,74.0,5,8,13.429849547739444,0.021947115384615384,True,False,False,True,False,True
50000,0,1498.0,97.9,5,8,13.864301674514206,0.017089452603471295,True,False,False,True,False,True
57000,0,1248.0,88.7,5,10,13.017005083966255,0.01842948717948718,True,False,False,True,False,True
43000,0,998.0,67.1,5,15,12.25486757159303,0.018937875751503006,False,False,True,True,False,True
60000,0,1248.0,74.0,5,11,13.060490101343552,0.01875,True,False,False,True,False,True
60000,0,1197.0,85.8,5,11,13.060490101343552,0.01595655806182122,False,False,True,True,False,True
40000,0,1396.0,88.73,5,10,13.217675375388819,0.01614613180515759,True,False,False,True,False,True
60000,0,998.0,66.1,5,14,12.230765258120545,0.01903807615230461,False,False,True,True,False,True
30000,0,1497.0,117.3,5,10,13.76421831620775,0.012024048096192385,False,False,True,True,False,False
160000,1,1396.0,88.73,5,10,13.217675375388819,0.01614613180515759,True,False,False,True,False,True
147500,1,2494.0,102.0,7,18,12.506180941677357,0.005132317562149158,True,False,False,True,False,True
90000,2,1199.0,73.9,5,12,12.54254845357358,0.018407005838198497,True,False,False,True,False,True
70000,1,1248.0,88.5,5,10,13.353476685668044,0.02250801282051282,True,False,False,True,False,True
70000,0,1497.0,78.0,5,18,12.301387370778713,0.011823647294589177,False,False,True,True,False,True
120000,0,2489.0,93.7,7,11,12.676079399771027,0.006006428284451587,True,False,False,True,False,True
75000,1,814.0,55.2,5,12,12.323860125621126,0.025921375921375923,False,False,True,True,False,True
85000,1,1497.0,118.0,5,15,12.847929163278053,0.011356045424181697,False,False,True,True,False,True
70000,2,1248.0,73.9,5,13,12.847929163278053,0.01546474358974359,True,False,False,True,False,True
29000,0,1498.0,108.495,5,8,13.304686600863562,0.014686248331108143,True,False,False,True,False,True
40000,1,2499.0,141.0,7,11,13.3374763699232,0.005242096838735494,True,False,False,True,False,True
90000,0,1582.0,126.32,5,13,13.122365377402328,0.012060682680151705,True,False,False,True,False,False
40000,0,1493.0,100.0,7,10,13.45883704259595,0.012384460817146684,True,False,False,True,False,False
138000,0,1498.0,98.59,5,10,13.217675375388819,0.01520026702269693,True,False,False,True,False,True
70000,0,1248.0,74.0,5,9,13.304686600863562,0.020192307692307693,True,False,False,True,False,True
30000,1,999.0,75.0,5,6,13.217675375388819,0.019459459459459462,False,False,True,True,False,True
125000,2,1582.0,126.3,5,12,13.07107218827772,0.014108723135271808,True,False,False,True,False,True
120000,1,1498.0,98.6,5,10,13.329379172803593,0.017356475300400534,True,False,False,True,False,True
180000,1,1248.0,74.0,5,12,12.861001210669146,0.01875,True,False,False,True,False,True
20000,0,1193.0,88.7,5,10,13.122365377402328,0.014727577535624476,False,False,True,True,False,True
80000,0,1461.0,83.8,5,13,13.017005083966255,0.013600273785078713,True,False,False,True,False,True
110000,1,2494.0,100.6,7,11,13.785051350479566,0.00520850040096231,True,False,False,True,False,True
